GeoLevel,RegionName,RegionAbbreviation,NationName,NationAbbreviation,CityName,StateAbbreviation,StateName,Latitude,Longitude,Population,Timezone,YouthEngagement
1,North America,NA,United States,USA,Hustisford,WI,Wisconsin,43.3458,-88.6048,1083,C,50
1,North America,NA,United States,USA,Independence,WI,Wisconsin,44.3328,-91.4172,1308,C,50
1,North America,NA,United States,USA,Iola,WI,Wisconsin,44.5091,-89.1249,1243,C,50
1,North America,NA,United States,USA,Jackson,WI,Wisconsin,43.3244,-88.1668,7107,C,50
1,North America,NA,United States,USA,Janesville,WI,Wisconsin,42.6855,-89.0136,70518,C,50
1,North America,NA,United States,USA,Jefferson,WI,Wisconsin,43.0044,-88.8084,8015,C,50
1,North America,NA,United States,USA,Johnson Creek,WI,Wisconsin,43.0812,-88.7702,2976,C,50
1,North America,NA,United States,USA,Juneau,WI,Wisconsin,43.4053,-88.7041,2605,C,50
1,North America,NA,United States,USA,Kaukauna,WI,Wisconsin,44.2776,-88.2644,16086,C,50
1,North America,NA,United States,USA,Kenosha,WI,Wisconsin,42.5863,-87.8759,124888,C,50
1,North America,NA,United States,USA,Kewaskum,WI,Wisconsin,43.5177,-88.2306,4120,C,50
1,North America,NA,United States,USA,Kewaunee,WI,Wisconsin,44.4607,-87.5133,2547,C,50
1,North America,NA,United States,USA,Kiel,WI,Wisconsin,43.9167,-88.0266,6974,C,50
1,North America,NA,United States,USA,Kimberly,WI,Wisconsin,44.267,-88.3377,6790,C,50
1,North America,NA,United States,USA,Kohler,WI,Wisconsin,43.7363,-87.7794,2081,C,50
1,North America,NA,United States,USA,Kronenwetter,WI,Wisconsin,44.8164,-89.5807,7736,C,50
1,North America,NA,United States,USA,La Crosse,WI,Wisconsin,43.8241,-91.2268,101886,C,50
1,North America,NA,United States,USA,Ladysmith,WI,Wisconsin,45.4607,-91.0972,3185,C,50
1,North America,NA,United States,USA,Lake Delton,WI,Wisconsin,43.5936,-89.7845,5624,C,50
1,North America,NA,United States,USA,Lake Geneva,WI,Wisconsin,42.5825,-88.4282,15078,C,50
1,North America,NA,United States,USA,Lake Hallie,WI,Wisconsin,44.8921,-91.42,6716,C,50
1,North America,NA,United States,USA,Lake Mills,WI,Wisconsin,43.0774,-88.9055,6799,C,50
1,North America,NA,United States,USA,Lake Nebagamon,WI,Wisconsin,46.512,-91.6995,1052,C,50
1,North America,NA,United States,USA,Lancaster,WI,Wisconsin,42.8474,-90.7065,3562,C,50
1,North America,NA,United States,USA,Lannon,WI,Wisconsin,43.1522,-88.1604,1200,C,50
1,North America,NA,United States,USA,Little Chute,WI,Wisconsin,44.2889,-88.3183,11403,C,50
1,North America,NA,United States,USA,Lodi,WI,Wisconsin,43.3151,-89.5371,3021,C,50
1,North America,NA,United States,USA,Lomira,WI,Wisconsin,43.5945,-88.4421,2374,C,50
1,North America,NA,United States,USA,Loyal,WI,Wisconsin,44.7366,-90.4959,1238,C,50
1,North America,NA,United States,USA,Luck,WI,Wisconsin,45.5718,-92.4667,1063,C,50
1,North America,NA,United States,USA,Luxemburg,WI,Wisconsin,44.5449,-87.7065,2558,C,50
1,North America,NA,United States,USA,Madison,WI,Wisconsin,43.0808,-89.3922,439553,C,50
1,North America,NA,United States,USA,Maine,WI,Wisconsin,45.0504,-89.6826,2348,C,50
1,North America,NA,United States,USA,Manawa,WI,Wisconsin,44.4613,-88.9204,1294,C,50
1,North America,NA,United States,USA,Manitowoc,WI,Wisconsin,44.0991,-87.6811,44932,C,50
1,North America,NA,United States,USA,Maple Bluff,WI,Wisconsin,43.1131,-89.3718,1331,C,50
1,North America,NA,United States,USA,Marathon,WI,Wisconsin,44.9338,-89.8404,1507,C,50
1,North America,NA,United States,USA,Marinette,WI,Wisconsin,45.0873,-87.6324,18791,C,50
1,North America,NA,United States,USA,Marion,WI,Wisconsin,44.6744,-88.8902,1199,C,50
1,North America,NA,United States,USA,Markesan,WI,Wisconsin,43.7099,-88.9907,1408,C,50
1,North America,NA,United States,USA,Marshall,WI,Wisconsin,43.1726,-89.0614,3944,C,50
1,North America,NA,United States,USA,Marshfield,WI,Wisconsin,44.6627,-90.1728,18697,C,50
1,North America,NA,United States,USA,Mauston,WI,Wisconsin,43.7995,-90.0775,4371,C,50
1,North America,NA,United States,USA,Mayville,WI,Wisconsin,43.4986,-88.5475,4878,C,50
1,North America,NA,United States,USA,Mazomanie,WI,Wisconsin,43.1731,-89.7954,3032,C,50
1,North America,NA,United States,USA,McFarland,WI,Wisconsin,43.019,-89.292,8449,C,50
1,North America,NA,United States,USA,Medford,WI,Wisconsin,45.1366,-90.3437,4022,C,50
1,North America,NA,United States,USA,Menasha,WI,Wisconsin,44.2125,-88.4271,17748,C,50
1,North America,NA,United States,USA,Menominee,WI,Wisconsin,44.8893,-91.9085,18025,C,50
1,North America,NA,United States,USA,Menomonee Falls,WI,Wisconsin,43.1487,-88.1227,37443,C,50
1,North America,NA,United States,USA,Mequon,WI,Wisconsin,43.2352,-87.9838,24159,C,50
1,North America,NA,United States,USA,Merrill,WI,Wisconsin,45.1818,-89.7006,9750,C,50
1,North America,NA,United States,USA,Merton,WI,Wisconsin,43.1423,-88.3088,3679,C,50
1,North America,NA,United States,USA,Middleton,WI,Wisconsin,43.1064,-89.5059,19660,C,50
1,North America,NA,United States,USA,Milton,WI,Wisconsin,42.7752,-88.9431,5581,C,50
1,North America,NA,United States,USA,Milwaukee,WI,Wisconsin,43.064,-87.9669,1377808,C,50
1,North America,NA,United States,USA,Mineral Point,WI,Wisconsin,42.8628,-90.182,2481,C,50
1,North America,NA,United States,USA,Mishicot,WI,Wisconsin,44.2303,-87.6422,1388,C,50
1,North America,NA,United States,USA,Mondovi,WI,Wisconsin,44.5712,-91.6667,2632,C,50
1,North America,NA,United States,USA,Monona,WI,Wisconsin,43.054,-89.3334,8104,C,50
1,North America,NA,United States,USA,Monroe,WI,Wisconsin,42.6026,-89.6374,10658,C,50
1,North America,NA,United States,USA,Montello,WI,Wisconsin,43.7939,-89.3336,1445,C,50
1,North America,NA,United States,USA,Monticello,WI,Wisconsin,42.7455,-89.5899,1205,C,50
1,North America,NA,United States,USA,Mosinee,WI,Wisconsin,44.7874,-89.6839,4002,C,50
1,North America,NA,United States,USA,Mount Horeb,WI,Wisconsin,43.006,-89.7317,7407,C,50
1,North America,NA,United States,USA,Mount Pleasant,WI,Wisconsin,42.7129,-87.8873,26525,C,50
1,North America,NA,United States,USA,Mukwonago,WI,Wisconsin,42.8566,-88.327,21882,C,50
1,North America,NA,United States,USA,Muscoda,WI,Wisconsin,43.1872,-90.4335,1262,C,50
1,North America,NA,United States,USA,Muskego,WI,Wisconsin,42.886,-88.1291,24996,C,50
1,North America,NA,United States,USA,Nashotah,WI,Wisconsin,43.0938,-88.4037,1367,C,50
1,North America,NA,United States,USA,Neenah,WI,Wisconsin,44.1671,-88.4761,25951,C,50
1,North America,NA,United States,USA,Neillsville,WI,Wisconsin,44.5606,-90.5905,2416,C,50
1,North America,NA,United States,USA,Nekoosa,WI,Wisconsin,44.3135,-89.9073,2429,C,50
1,North America,NA,United States,USA,New Berlin,WI,Wisconsin,42.9726,-88.1291,39740,C,50
1,North America,NA,United States,USA,New Glarus,WI,Wisconsin,42.813,-89.6337,2152,C,50
1,North America,NA,United States,USA,New Holstein,WI,Wisconsin,43.9491,-88.0942,3115,C,50
1,North America,NA,United States,USA,New Lisbon,WI,Wisconsin,43.8781,-90.1627,2507,C,50
1,North America,NA,United States,USA,New London,WI,Wisconsin,44.395,-88.7393,7448,C,50
1,North America,NA,United States,USA,New Richmond,WI,Wisconsin,45.1226,-92.5338,8859,C,50
1,North America,NA,United States,USA,Newburg,WI,Wisconsin,43.4321,-88.0476,1227,C,50
1,North America,NA,United States,USA,North Fond du Lac,WI,Wisconsin,43.8107,-88.4861,5070,C,50
1,North America,NA,United States,USA,North Hudson,WI,Wisconsin,44.9974,-92.7565,3798,C,50
1,North America,NA,United States,USA,North Prairie,WI,Wisconsin,42.9357,-88.4038,2222,C,50
1,North America,NA,United States,USA,Oak Creek,WI,Wisconsin,42.8803,-87.9008,36354,C,50
1,North America,NA,United States,USA,Oakfield,WI,Wisconsin,43.6843,-88.5476,1070,C,50
1,North America,NA,United States,USA,Oconomowoc,WI,Wisconsin,43.0994,-88.4951,16717,C,50
1,North America,NA,United States,USA,Oconto,WI,Wisconsin,44.8918,-87.8692,4196,C,50
1,North America,NA,United States,USA,Oconto Falls,WI,Wisconsin,44.8738,-88.1444,2556,C,50
1,North America,NA,United States,USA,Omro,WI,Wisconsin,44.0391,-88.7378,3420,C,50
1,North America,NA,United States,USA,Onalaska,WI,Wisconsin,43.888,-91.2074,18712,C,50
1,North America,NA,United States,USA,Oostburg,WI,Wisconsin,43.6238,-87.7889,2829,C,50
1,North America,NA,United States,USA,Oregon,WI,Wisconsin,42.9252,-89.3887,12448,C,50
1,North America,NA,United States,USA,Orfordville,WI,Wisconsin,42.6294,-89.2572,1489,C,50
1,North America,NA,United States,USA,Osceola,WI,Wisconsin,45.3193,-92.6936,3508,C,50
1,North America,NA,United States,USA,Oshkosh,WI,Wisconsin,44.0228,-88.5616,75154,C,50
1,North America,NA,United States,USA,Osseo,WI,Wisconsin,44.5795,-91.212,1675,C,50
1,North America,NA,United States,USA,Paddock Lake,WI,Wisconsin,42.5707,-88.1044,2978,C,50
1,North America,NA,United States,USA,Palmyra,WI,Wisconsin,42.8811,-88.5999,1769,C,50
1,North America,NA,United States,USA,Pardeeville,WI,Wisconsin,43.5359,-89.301,2067,C,50
1,North America,NA,United States,USA,Park Falls,WI,Wisconsin,45.9348,-90.4463,2254,C,50
1,North America,NA,United States,USA,Peshtigo,WI,Wisconsin,45.0556,-87.7476,3314,C,50
1,North America,NA,United States,USA,Pewaukee,WI,Wisconsin,43.0854,-88.2525,8177,C,50
1,North America,NA,United States,USA,Phillips,WI,Wisconsin,45.6958,-90.4018,1361,C,50
1,North America,NA,United States,USA,Platteville,WI,Wisconsin,42.7279,-90.4676,12470,C,50
1,North America,NA,United States,USA,Pleasant Prairie,WI,Wisconsin,42.5265,-87.8895,20762,C,50
1,North America,NA,United States,USA,Plover,WI,Wisconsin,44.4614,-89.5383,12772,C,50
1,North America,NA,United States,USA,Plymouth,WI,Wisconsin,43.7451,-87.9655,8900,C,50
1,North America,NA,United States,USA,Port Edwards,WI,Wisconsin,44.3484,-89.854,1778,C,50
1,North America,NA,United States,USA,Port Washington,WI,Wisconsin,43.3847,-87.8852,11762,C,50
1,North America,NA,United States,USA,Portage,WI,Wisconsin,43.549,-89.4659,10540,C,50
1,North America,NA,United States,USA,Poynette,WI,Wisconsin,43.3922,-89.4058,2494,C,50
1,North America,NA,United States,USA,Prairie du Chien,WI,Wisconsin,43.0434,-91.1383,6571,C,50
1,North America,NA,United States,USA,Prairie du Sac,WI,Wisconsin,43.292,-89.7352,8523,C,50
1,North America,NA,United States,USA,Prescott,WI,Wisconsin,44.7522,-92.7882,4166,C,50
1,North America,NA,United States,USA,Princeton,WI,Wisconsin,43.8527,-89.1305,1170,C,50
1,North America,NA,United States,USA,Pulaski,WI,Wisconsin,44.6684,-88.2353,3398,C,50
1,North America,NA,United States,USA,Racine,WI,Wisconsin,42.7274,-87.8135,131467,C,50
1,North America,NA,United States,USA,Randolph,WI,Wisconsin,43.5396,-89.0029,1762,C,50
1,North America,NA,United States,USA,Random Lake,WI,Wisconsin,43.5541,-87.9548,1573,C,50
1,North America,NA,United States,USA,Redgranite,WI,Wisconsin,44.0513,-89.1058,2138,C,50
1,North America,NA,United States,USA,Reedsburg,WI,Wisconsin,43.5345,-89.9971,9476,C,50
1,North America,NA,United States,USA,Reedsville,WI,Wisconsin,44.1525,-87.9517,1156,C,50
1,North America,NA,United States,USA,Rhinelander,WI,Wisconsin,45.6361,-89.4256,8738,C,50
1,North America,NA,United States,USA,Rice Lake,WI,Wisconsin,45.4864,-91.7447,9393,C,50
1,North America,NA,United States,USA,Richfield,WI,Wisconsin,43.2372,-88.2413,11696,C,50
1,North America,NA,United States,USA,Richland Center,WI,Wisconsin,43.3402,-90.384,4841,C,50
1,North America,NA,United States,USA,Rio,WI,Wisconsin,43.4497,-89.2388,1042,C,50
1,North America,NA,United States,USA,Ripon,WI,Wisconsin,43.8436,-88.8386,8008,C,50
1,North America,NA,United States,USA,River Falls,WI,Wisconsin,44.86,-92.6221,15873,C,50
1,North America,NA,United States,USA,River Hills,WI,Wisconsin,43.1717,-87.9353,1590,C,50
1,North America,NA,United States,USA,Roberts,WI,Wisconsin,44.9732,-92.5506,1804,C,50
1,North America,NA,United States,USA,Rochester,WI,Wisconsin,42.7338,-88.2489,3807,C,50
1,North America,NA,United States,USA,Rosendale,WI,Wisconsin,43.8079,-88.6731,1036,C,50
1,North America,NA,United States,USA,Rothschild,WI,Wisconsin,44.8761,-89.6173,5325,C,50
1,North America,NA,United States,USA,Saint Croix Falls,WI,Wisconsin,45.4101,-92.6268,2047,C,50
1,North America,NA,United States,USA,Saint Francis,WI,Wisconsin,42.9716,-87.873,9442,C,50
1,North America,NA,United States,USA,Sauk City,WI,Wisconsin,43.2721,-89.7306,3468,C,50
1,North America,NA,United States,USA,Saukville,WI,Wisconsin,43.3847,-87.9439,4419,C,50
1,North America,NA,United States,USA,Schofield,WI,Wisconsin,44.9147,-89.6158,2186,C,50
1,North America,NA,United States,USA,Seymour,WI,Wisconsin,44.5142,-88.3271,3508,C,50
1,North America,NA,United States,USA,Sharon,WI,Wisconsin,42.5048,-88.7395,1576,C,50
1,North America,NA,United States,USA,Shawano,WI,Wisconsin,44.7749,-88.5844,10158,C,50
1,North America,NA,United States,USA,Sheboygan,WI,Wisconsin,43.7447,-87.7322,69920,C,50
1,North America,NA,United States,USA,Sheboygan Falls,WI,Wisconsin,43.7289,-87.8266,7928,C,50
1,North America,NA,United States,USA,Shell Lake,WI,Wisconsin,45.7322,-91.9033,1328,C,50
1,North America,NA,United States,USA,Sherwood,WI,Wisconsin,44.1764,-88.2757,2985,C,50
1,North America,NA,United States,USA,Shorewood,WI,Wisconsin,43.0914,-87.8864,13338,C,50
1,North America,NA,United States,USA,Shorewood Hills,WI,Wisconsin,43.0788,-89.447,2024,C,50
1,North America,NA,United States,USA,Shullsburg,WI,Wisconsin,42.5733,-90.2348,1207,C,50
1,North America,NA,United States,USA,Silver Lake,WI,Wisconsin,42.5489,-88.1668,2403,C,50
1,North America,NA,United States,USA,Slinger,WI,Wisconsin,43.3317,-88.2799,5427,C,50
1,North America,NA,United States,USA,Somers,WI,Wisconsin,42.6411,-87.8919,8289,C,50
1,North America,NA,United States,USA,Somerset,WI,Wisconsin,45.1269,-92.6754,2743,C,50
1,North America,NA,United States,USA,South Milwaukee,WI,Wisconsin,42.9119,-87.8624,20988,C,50
1,North America,NA,United States,USA,Sparta,WI,Wisconsin,43.9376,-90.813,10054,C,50
1,North America,NA,United States,USA,Spencer,WI,Wisconsin,44.7544,-90.2983,1910,C,50
1,North America,NA,United States,USA,Spooner,WI,Wisconsin,45.8271,-91.886,2588,C,50
1,North America,NA,United States,USA,Spring Green,WI,Wisconsin,43.1776,-90.0688,1638,C,50
1,North America,NA,United States,USA,Spring Valley,WI,Wisconsin,44.8502,-92.2435,1372,C,50
1,North America,NA,United States,USA,Stanley,WI,Wisconsin,44.9596,-90.943,3499,C,50
1,North America,NA,United States,USA,Stevens Point,WI,Wisconsin,44.5241,-89.5508,43520,C,50
1,North America,NA,United States,USA,Stoughton,WI,Wisconsin,42.9237,-89.2219,13088,C,50
1,North America,NA,United States,USA,Stratford,WI,Wisconsin,44.8009,-90.0722,1579,C,50
1,North America,NA,United States,USA,Strum,WI,Wisconsin,44.5532,-91.3875,1097,C,50
1,North America,NA,United States,USA,Sturgeon Bay,WI,Wisconsin,44.8228,-87.366,8405,C,50
1,North America,NA,United States,USA,Sturtevant,WI,Wisconsin,42.7005,-87.9021,6967,C,50
1,North America,NA,United States,USA,Suamico,WI,Wisconsin,44.6352,-88.0664,12816,C,50
1,North America,NA,United States,USA,Sun Prairie,WI,Wisconsin,43.1829,-89.2353,32894,C,50
1,North America,NA,United States,USA,Superior,WI,Wisconsin,46.6941,-92.0823,26194,C,50
1,North America,NA,United States,USA,Sussex,WI,Wisconsin,43.1339,-88.2232,10819,C,50
1,North America,NA,United States,USA,Theresa,WI,Wisconsin,43.5164,-88.454,1213,C,50
1,North America,NA,United States,USA,Thiensville,WI,Wisconsin,43.2361,-87.9785,3146,C,50
1,North America,NA,United States,USA,Thorp,WI,Wisconsin,44.958,-90.8023,1623,C,50
1,North America,NA,United States,USA,Tomah,WI,Wisconsin,43.9883,-90.4996,9275,C,50
1,North America,NA,United States,USA,Tomahawk,WI,Wisconsin,45.4746,-89.7228,2737,C,50
1,North America,NA,United States,USA,Trempealeau,WI,Wisconsin,44.0028,-91.4285,1630,C,50
1,North America,NA,United States,USA,Turtle Lake,WI,Wisconsin,45.3934,-92.1451,1011,C,50
1,North America,NA,United States,USA,Twin Lakes,WI,Wisconsin,42.5192,-88.2489,6064,C,50
1,North America,NA,United States,USA,Two Rivers,WI,Wisconsin,44.1564,-87.5824,11153,C,50
1,North America,NA,United States,USA,Union Grove,WI,Wisconsin,42.6869,-88.0502,7033,C,50
1,North America,NA,United States,USA,Verona,WI,Wisconsin,42.9886,-89.5378,13107,C,50
1,North America,NA,United States,USA,Viroqua,WI,Wisconsin,43.5582,-90.8863,4177,C,50
1,North America,NA,United States,USA,Wales,WI,Wisconsin,43.0041,-88.374,2577,C,50
1,North America,NA,United States,USA,Walworth,WI,Wisconsin,42.5305,-88.594,4427,C,50
1,North America,NA,United States,USA,Washburn,WI,Wisconsin,46.6769,-90.9017,2048,C,50
1,North America,NA,United States,USA,Waterford,WI,Wisconsin,42.7647,-88.2159,5487,C,50
1,North America,NA,United States,USA,Waterloo,WI,Wisconsin,43.1835,-88.99,3061,C,50
1,North America,NA,United States,USA,Watertown,WI,Wisconsin,43.1893,-88.7285,23145,C,50
1,North America,NA,United States,USA,Waukesha,WI,Wisconsin,43.0087,-88.2464,72489,C,50
1,North America,NA,United States,USA,Waunakee,WI,Wisconsin,43.1833,-89.4433,13755,C,50
1,North America,NA,United States,USA,Waupaca,WI,Wisconsin,44.3508,-89.072,7521,C,50
1,North America,NA,United States,USA,Waupun,WI,Wisconsin,43.6314,-88.7379,11302,C,50
1,North America,NA,United States,USA,Wausau,WI,Wisconsin,44.9615,-89.6436,73933,C,50
1,North America,NA,United States,USA,Wautoma,WI,Wisconsin,44.0669,-89.2915,2483,C,50
1,North America,NA,United States,USA,Wauwatosa,WI,Wisconsin,43.0615,-88.0347,48277,C,50
1,North America,NA,United States,USA,West Allis,WI,Wisconsin,43.0068,-88.0296,59934,C,50
1,North America,NA,United States,USA,West Baraboo,WI,Wisconsin,43.4814,-89.7719,1428,C,50
1,North America,NA,United States,USA,West Bend,WI,Wisconsin,43.4184,-88.1822,69577,C,50
1,North America,NA,United States,USA,West Milwaukee,WI,Wisconsin,43.0124,-87.971,4157,C,50
1,North America,NA,United States,USA,West Salem,WI,Wisconsin,43.8989,-91.0882,5026,C,50
1,North America,NA,United States,USA,Westby,WI,Wisconsin,43.653,-90.8584,2248,C,50
1,North America,NA,United States,USA,Westfield,WI,Wisconsin,43.8851,-89.4926,1245,C,50
1,North America,NA,United States,USA,Weston,WI,Wisconsin,44.8906,-89.5487,15167,C,50
1,North America,NA,United States,USA,Weyauwega,WI,Wisconsin,44.324,-88.9332,1817,C,50
1,North America,NA,United States,USA,Whitefish Bay,WI,Wisconsin,43.1132,-87.9004,13950,C,50
1,North America,NA,United States,USA,Whitehall,WI,Wisconsin,44.3705,-91.3476,1583,C,50
1,North America,NA,United States,USA,Whitewater,WI,Wisconsin,42.8372,-88.7341,14374,C,50
1,North America,NA,United States,USA,Whiting,WI,Wisconsin,44.4907,-89.56,1701,C,50
1,North America,NA,United States,USA,Williams Bay,WI,Wisconsin,42.577,-88.5432,2597,C,50
1,North America,NA,United States,USA,Wind Point,WI,Wisconsin,42.7814,-87.772,1707,C,50
1,North America,NA,United States,USA,Windsor,WI,Wisconsin,43.2398,-89.2966,7057,C,50
1,North America,NA,United States,USA,Winneconne,WI,Wisconsin,44.1112,-88.7115,3713,C,50
1,North America,NA,United States,USA,Wisconsin Dells,WI,Wisconsin,43.6337,-89.7752,2978,C,50
1,North America,NA,United States,USA,Wisconsin Rapids,WI,Wisconsin,44.3928,-89.8265,28277,C,50
